Tanggal,Judul,URL,Sentimen
22-03-2021,"Masih Masa Penyembuhan, Marc Marquez Batal Tampil di GP Qatar 2021",https://sport.bisnis.com/read/20210322/401/1371053/masih-masa-penyembuhan-marc-marquez-batal-tampil-di-gp-qatar-2021,Negatif
06-01-2020,"Kasus Impor Bawang Putih, Tiga Penyuap Nyoman Dhamantra Divonis Bervariasi",https://kabar24.bisnis.com/read/20200106/16/1187539/kasus-impor-bawang-putih-tiga-penyuap-nyoman-dhamantra-divonis-bervariasi,Negatif
02-07-2020,"Buntut Kasus Jiwasraya, Erick Thohir Bakal Konsolidasi Dana Pensiun BUMN",https://finansial.bisnis.com/read/20200702/215/1261021/buntut-kasus-jiwasraya-erick-thohir-bakal-konsolidasi-dana-pensiun-bumn,Negatif
16-07-2022,"Dapat Keluhan Harga TBS Sawit Anjlok, Luhut Janji Mau Audit Perusahaan",https://ekonomi.bisnis.com/read/20220716/9/1555760/dapat-keluhan-harga-tbs-sawit-anjlok-luhut-janji-mau-audit-perusahaan,Negatif
09-08-2019,Sabu-sabu 25 Kg Masuk Jatim dengan Modus Baru,https://surabaya.bisnis.com/read/20190809/531/1134825/sabu-sabu-25-kg-masuk-jatim-dengan-modus-baru,Negatif
14-01-2019,Pidato Prabowo: Banyak Warga Bunuh Diri karena Ekonomi Sulit,https://kabar24.bisnis.com/read/20190114/15/878601/pidato-prabowo-banyak-warga-bunuh-diri-karena-ekonomi-sulit,Negatif
11-07-2022,"Indomobil Finance Percaya Diri Hadapi Inflasi dan Kenaikan Suku Bunga Acuan, Ini Rahasianya",https://finansial.bisnis.com/read/20220711/89/1553800/indomobil-finance-percaya-diri-hadapi-inflasi-dan-kenaikan-suku-bunga-acuan-ini-rahasianya,Negatif
24-11-2018,"Prediksi Indonesia Vs Filipina: Indonesia Gagal Lolos, Bima Sebut Bukan Kiamat",https://bola.bisnis.com/read/20181124/398/862889/prediksi-indonesia-vs-filipina-indonesia-gagal-lolos-bima-sebut-bukan-kiamat,Negatif
14-02-2023,Kemenkeu Optimistis Realisasi Defisit APBN 2023 Tak Akan Lebih dari Target,https://ekonomi.bisnis.com/read/20230214/10/1628146/kemenkeu-optimistis-realisasi-defisit-apbn-2023-tak-akan-lebih-dari-target,Negatif
04-03-2019,"Kasus Suap Panitera: Bersikukuh Tidak Bersalah, Eddy Sindoro Minta Bebas Murni",https://kabar24.bisnis.com/read/20190304/16/896157/kasus-suap-panitera-bersikukuh-tidak-bersalah-eddy-sindoro-minta-bebas-murni,Negatif
26-09-2018,"Kasus Kredit Fiktif SNP Finance, Ini Tanggapan Asosiasi Bankir",https://finansial.bisnis.com/read/20180926/90/842644/kasus-kredit-fiktif-snp-finance-ini-tanggapan-asosiasi-bankir,Negatif
09-02-2019,"Harga Minyak Dunia Turun, Pertamina Sesuaikan Harga BBM Tengah Malam Nanti",https://ekonomi.bisnis.com/read/20190209/44/887052/harga-minyak-dunia-turun-pertamina-sesuaikan-harga-bbm-tengah-malam-nanti,Negatif
03-09-2023,"Emiten Sawit Grup Salim Lonsum (LSIP) Bakal Jual 2,9 Juta Saham Treasuri di Bursa",https://market.bisnis.com/read/20230903/192/1691001/emiten-sawit-grup-salim-lonsum-lsip-bakal-jual-29-juta-saham-treasuri-di-bursa,Negatif
29-04-2019,Pemungutan Suara Ulang 47 TPS di 3 Distrik Papua Terancam Batal,https://papua.bisnis.com/read/20190429/414/916964/pemungutan-suara-ulang-47-tps-di-3-distrik-papua-terancam-batal,Negatif
09-04-2021,"Barang Bukti Kasus Korupsi Dicuri, KPK Buka Suara",https://kabar24.bisnis.com/read/20210409/16/1379092/barang-bukti-kasus-korupsi-dicuri-kpk-buka-suara,Negatif
27-11-2019,BTN Minta Kejagung Profesional Usut Dugaan Korupsi Cessie,https://finansial.bisnis.com/read/20191127/90/1175215/btn-minta-kejagung-profesional-usut-dugaan-korupsi-cessie,Negatif
27-04-2020,"Bisnis Rumah Bersubsidi Bisa Anjlok, Perlu Kebijakan yang Tepat",https://ekonomi.bisnis.com/read/20200427/47/1233368/bisnis-rumah-bersubsidi-bisa-anjlok-perlu-kebijakan-yang-tepat,Negatif
06-10-2021,Ada 1.184 Kasus Pelanggaran Haki Ditindak di RI Sejak 2015,https://ekonomi.bisnis.com/read/20211006/9/1451327/ada-1184-kasus-pelanggaran-haki-ditindak-di-ri-sejak-2015,Negatif
02-05-2019,12 Pelabuhan & Bandara Berkomitmen Bebas Korupsi,https://ekonomi.bisnis.com/read/20190502/98/918087/12-pelabuhan-bandara-berkomitmen-bebas-korupsi,Negatif
23-03-2018,Gibran Rakabuming Kolaborasi dengan Tokopedia Jual T-Shirt Menteri Susi,https://ekonomi.bisnis.com/read/20180323/12/753712/gibran-rakabuming-kolaborasi-dengan-tokopedia-jual-t-shirt-menteri-susi,Negatif
15-06-2023,"Dokumen Penyelidikan Kasus ESDM Diduga Bocor, Firli Bahuri Bantah Terlibat",https://kabar24.bisnis.com/read/20230615/16/1665998/dokumen-penyelidikan-kasus-esdm-diduga-bocor-firli-bahuri-bantah-terlibat,Negatif
18-09-2022,"Harga CPO Turun, Siapa Ketiban Berkah?",https://ekonomi.bisnis.com/read/20220918/257/1578654/harga-cpo-turun-siapa-ketiban-berkah,Negatif
11-03-2022,"Pendidikan dan Kesehatan Bisa Kena Pajak Final, Ekonom: Beban Makin Berat",https://ekonomi.bisnis.com/read/20220311/259/1509729/pendidikan-dan-kesehatan-bisa-kena-pajak-final-ekonom-beban-makin-berat,Negatif
03-09-2020,PPATK Ungkap Aliran Duit Rp100 Triliun di Kasus Jiwasraya,https://kabar24.bisnis.com/read/20200903/16/1287083/ppatk-ungkap-aliran-duit-rp100-triliun-di-kasus-jiwasraya,Negatif
10-01-2020,Krisis Timur Tengah : AS dan Iran Diimbau Menahan Diri,https://kabar24.bisnis.com/read/20200110/19/1189056/krisis-timur-tengah-as-dan-iran-diimbau-menahan-diri,Negatif
23-06-2020,"Direktur Tersangkut Kasus Narkoba, Polres Jakut: Ditahan 20 Hari",https://kabar24.bisnis.com/read/20200623/16/1256778/direktur-tersangkut-kasus-narkoba-polres-jakut-ditahan-20-hari,Negatif
24-06-2020,Ancaman Ganjar Pemalsu SKD ke Ranah Hukum Berbuah Manis,https://semarang.bisnis.com/read/20200624/535/1257321/ancaman-ganjar-pemalsu-skd-ke-ranah-hukum-berbuah-manis,Negatif
05-12-2022,"Penjualan Turun, Pabrik Tesla di Shanghai Pangkas Produksi Hingga 20 Persen",https://ekonomi.bisnis.com/read/20221205/620/1605467/penjualan-turun-pabrik-tesla-di-shanghai-pangkas-produksi-hingga-20-persen,Negatif
11-02-2018,Kecelakaan Maut Tanjakan Emen: 26 Korban Dimakamkan Massal,https://jakarta.bisnis.com/read/20180211/383/737441/kecelakaan-maut-tanjakan-emen-26-korban-dimakamkan-massal,Negatif
24-08-2021,Okupansi Mal di Jakarta Turun 8 Persen pada Semester I,https://ekonomi.bisnis.com/read/20210824/47/1433618/okupansi-mal-di-jakarta-turun-8-persen-pada-semester-i,Negatif
21-09-2021,"PDI-P Ancam Beri Sanksi Bagi Kader yang Mendeklarasikan Capres, Ini Respons Ganjar",https://semarang.bisnis.com/read/20210921/535/1445222/pdi-p-ancam-beri-sanksi-bagi-kader-yang-mendeklarasikan-capres-ini-respons-ganjar,Negatif
24-09-2020,"Siapapun Presiden AS, Wamenlu Sebut Perang Dagang Tak Berubah",https://kabar24.bisnis.com/read/20200924/15/1296362/siapapun-presiden-as-wamenlu-sebut-perang-dagang-tak-berubah,Negatif
08-12-2021,"Blak-blakan Menpora, Akui Tidak Ikut Campur Keputusan PBSI Batal ke Kejuaraan Dunia",https://sport.bisnis.com/read/20211208/59/1475525/blak-blakan-menpora-akui-tidak-ikut-campur-keputusan-pbsi-batal-ke-kejuaraan-dunia,Negatif
17-05-2021,Tok! Rizieq Shihab Dituntut Dua Tahun Penjara Buntut Kasus Kerumunan,https://kabar24.bisnis.com/read/20210517/16/1394783/tok-rizieq-shihab-dituntut-dua-tahun-penjara-buntut-kasus-kerumunan,Negatif
13-03-2018,"Penjualan Mobil Honda Februari 2018 Anjlok 12%, Ini Faktanya",https://otomotif.bisnis.com/read/20180313/275/749528/penjualan-mobil-honda-februari-2018-anjlok-12-ini-faktanya,Negatif
31-07-2019,"Kasus Suap Meikarta: Geledah Ruangan Sekda Jabar 6 Jam, KPK Sita Dokumen RDTR",https://kabar24.bisnis.com/read/20190731/16/1131142/kasus-suap-meikarta-geledah-ruangan-sekda-jabar-6-jam-kpk-sita-dokumen-rdtr,Negatif
27-04-2020,Virus Corona Bikin Situasi di Ajax Jadi Serba Sulit,https://bola.bisnis.com/read/20200427/396/1233510/virus-corona-bikin-situasi-di-ajax-jadi-serba-sulit,Negatif
07-06-2023,Dirjen Anggaran Kemenkeu Kembali Diperiksa Terkait Kasus Korupsi BTS Kominfo,https://kabar24.bisnis.com/read/20230607/16/1663271/dirjen-anggaran-kemenkeu-kembali-diperiksa-terkait-kasus-korupsi-bts-kominfo,Negatif
08-04-2023,"Ternyata Tak Mudah bagi Google dan Amazon PHK Karyawan di Eropa, Kenapa?",https://ekonomi.bisnis.com/read/20230408/620/1644932/ternyata-tak-mudah-bagi-google-dan-amazon-phk-karyawan-di-eropa-kenapa,Negatif
25-02-2022,Tanggap Darurat Bencana Gempa di Pasaman Barat Ditetapkan 14 Hari,https://sumatra.bisnis.com/read/20220225/533/1505012/tanggap-darurat-bencana-gempa-di-pasaman-barat-ditetapkan-14-hari,Negatif
18-02-2023,Kejagung Sita Triumph Tiger dan Ducati Scrambler dari Kasus BTS Kominfo,https://kabar24.bisnis.com/read/20230218/16/1629459/kejagung-sita-triumph-tiger-dan-ducati-scrambler-dari-kasus-bts-kominfo,Negatif
21-04-2020,"Lagi-Lagi Wall Street Melemah, Minyak Mentah Anjlok Jadi Biang Kerok",https://market.bisnis.com/read/20200421/7/1230733/lagi-lagi-wall-street-melemah-minyak-mentah-anjlok-jadi-biang-kerok,Negatif
05-09-2020,Polisi Thailand Tangkap Pria Singapura & Indonesia Terkait Senjata Ilegal,https://kabar24.bisnis.com/read/20200905/19/1287741/polisi-thailand-tangkap-pria-singapura-indonesia-terkait-senjata-ilegal,Negatif
21-04-2023,"Besok Lebaran, Perang Ukraina-Rusia Masih Belum Berakhir",https://kabar24.bisnis.com/read/20230421/19/1649363/besok-lebaran-perang-ukraina-rusia-masih-belum-berakhir,Negatif
02-07-2023,Survei Indikator: Publik Percaya Johnny Plate Terlibat Korupsi BTS,https://kabar24.bisnis.com/read/20230702/16/1670888/survei-indikator-publik-percaya-johnny-plate-terlibat-korupsi-bts,Negatif
05-05-2021,Kejagung Periksa Dua Purnawirawan Terkait dengan Kasus Asabri,https://kabar24.bisnis.com/read/20210505/16/1390909/kejagung-periksa-dua-purnawirawan-terkait-dengan-kasus-asabri,Negatif
07-05-2019,"Masuk Ramadan, Waspadai Fintech Ilegal",https://finansial.bisnis.com/read/20190507/89/919794/masuk-ramadan-waspadai-fintech-ilegal,Negatif
13-02-2020,"Kasus Perdagangan Orang, IOM Gelar Riset di Sumba",https://kabar24.bisnis.com/read/20200213/16/1201147/kasus-perdagangan-orang-iom-gelar-riset-di-sumba,Negatif
21-10-2023,Potret 9 Tahun RI Dipimpin Jokowi: Ekonomi Stagnan dan Efek Domino Deindustrialisasi,https://kabar24.bisnis.com/read/20231021/15/1706565/potret-9-tahun-ri-dipimpin-jokowi-ekonomi-stagnan-dan-efek-domino-deindustrialisasi,Negatif
15-07-2023,"Biang Kerok Temasek Menderita Rugi Bersih Rp82,91 Triliun",https://market.bisnis.com/read/20230715/192/1675199/biang-kerok-temasek-menderita-rugi-bersih-rp8291-triliun,Negatif
12-04-2020,Jokowi Pangkas Anggaran 20 Kementerian/Lembaga Demi Penanganan Virus Corona,https://ekonomi.bisnis.com/read/20200412/9/1225895/jokowi-pangkas-anggaran-20-kementerianlembaga-demi-penanganan-virus-corona,Negatif
13-07-2023,"Buka-Bukaan Ganjar Pranowo, Berantas Korupsi Jadi Prioritas Bila Jadi RI 1",https://kabar24.bisnis.com/read/20230713/15/1674708/buka-bukaan-ganjar-pranowo-berantas-korupsi-jadi-prioritas-bila-jadi-ri-1,Negatif
04-10-2022,"PHK Karyawan, Startup Xendit Sudah Jadi Unicorn Sejak 2021",https://teknologi.bisnis.com/read/20221004/266/1584279/phk-karyawan-startup-xendit-sudah-jadi-unicorn-sejak-2021,Negatif
24-09-2023,"Citibank Pangkas Kredit ke Tambang Batu Bara RI, Berikut Strateginya",https://finansial.bisnis.com/read/20230924/90/1698024/citibank-pangkas-kredit-ke-tambang-batu-bara-ri-berikut-strateginya,Negatif
16-10-2022,"Hotman Paris Ngaku Pernah Dibayar Rp150 Miliar, Tangani Kasus Apa?",https://kabar24.bisnis.com/read/20221016/15/1588064/hotman-paris-ngaku-pernah-dibayar-rp150-miliar-tangani-kasus-apa,Negatif
03-11-2022,"Pemerintah Cabut 7 Izin Stasiun TV, Siaran Analog RCTI, MNC TV, hingga TV One Dianggap Ilegal",https://teknologi.bisnis.com/read/20221103/101/1594749/pemerintah-cabut-7-izin-stasiun-tv-siaran-analog-rcti-mnc-tv-hingga-tv-one-dianggap-ilegal,Negatif
12-04-2018,"Indocement (INTP) Jual 4,2 Juta Ton Semen pada Kuartal I/2018",https://market.bisnis.com/read/20180412/192/783839/indocement-intp-jual-42-juta-ton-semen-pada-kuartal-i2018,Negatif
03-05-2021,Ini Perkembangan Terakhir Kasus Pendukung MU vs Keluarga Glazer,https://bola.bisnis.com/read/20210503/393/1389871/ini-perkembangan-terakhir-kasus-pendukung-mu-vs-keluarga-glazer,Negatif
10-10-2021,"Krisis Energi China Baik untuk Kinerja Ekspor RI, Tapi...",https://ekonomi.bisnis.com/read/20211010/9/1452619/krisis-energi-china-baik-untuk-kinerja-ekspor-ri-tapi,Negatif
28-10-2022,"PHK, Upah dan Anjloknya Order Menghantui Pengusaha di Jabar",https://bandung.bisnis.com/read/20221028/550/1592688/phk-upah-dan-anjloknya-order-menghantui-pengusaha-di-jabar,Negatif
18-07-2020,Ini Pernyataan Agensi Usai Haruma Miura Ditemukan Tewas,https://lifestyle.bisnis.com/read/20200718/254/1267946/ini-pernyataan-agensi-usai-haruma-miura-ditemukan-tewas,Negatif
19-06-2018,Konsumsi Listrik di Solo Turun 39% Saat Lebaran,https://semarang.bisnis.com/read/20180619/535/807585/konsumsi-listrik-di-solo-turun-39-saat-lebaran,Negatif
25-01-2019,"Gagal ke Semifinal Indonesia Masters 2019, Ginting Bakal Evaluasi Penampilan",https://sport.bisnis.com/read/20190125/59/882617/gagal-ke-semifinal-indonesia-masters-2019-ginting-bakal-evaluasi-penampilan,Negatif
24-09-2019,"Kades Banyurejo Ditahan, Diduga Korupsi Dana Desa",https://semarang.bisnis.com/read/20190924/535/1151990/kades-banyurejo-ditahan-diduga-korupsi-dana-desa,Negatif
28-05-2021,Munas Kadin 2021 Batal di Bali? Pengusaha: Kerugian Sangat Besar,https://ekonomi.bisnis.com/read/20210528/12/1398964/munas-kadin-2021-batal-di-bali-pengusaha-kerugian-sangat-besar,Negatif
27-05-2022,"Gofar Hilman Pastikan Batal Jadi Penyiar Pagi Prambors, Ini Sebabnya",https://www.bisnis.com/read/20220527/638/1537529/gofar-hilman-pastikan-batal-jadi-penyiar-pagi-prambors-ini-sebabnya,Negatif
04-05-2022,AS Selidiki 30 Kasus Hepatitis Akut Misterius pada Anak-Anak,https://kabar24.bisnis.com/read/20220504/19/1530033/as-selidiki-30-kasus-hepatitis-akut-misterius-pada-anak-anak,Negatif
17-02-2021,"Indosat (ISAT) Bakal Jual 4.000 Menara, Siapa Pembelinya?",https://market.bisnis.com/read/20210217/192/1357640/indosat-isat-bakal-jual-4000-menara-siapa-pembelinya,Negatif
11-06-2018,"Hilang 35 Tahun Lalu, Kapten Angkatan Udara Ditemukan karena Kasus Penipuan",https://www.bisnis.com/read/20180611/500/921919/-hilang-35-tahun-lalu-kapten-angkatan-udara-ditemukan-karena-kasus-penipuan,Negatif
17-09-2018,"China Tidak Akan Selalu Pasang Posisi ""Bertahan"" dalam Perang Dagang",https://ekonomi.bisnis.com/read/20180917/9/839252/china-tidak-akan-selalu-pasang-posisi-bertahan-dalam-perang-dagang,Negatif
23-01-2022,"Omicron Mengganas, Kasus Covid-19 DKI Bertambah 1.739 Hari Ini",https://jakarta.bisnis.com/read/20220123/77/1492353/omicron-mengganas-kasus-covid-19-dki-bertambah-1739-hari-ini,Negatif
01-05-2018,"Pasar Saham dan SUN Melemah, Mayoritas Indeks Reksa Dana Rontok",https://market.bisnis.com/read/20180501/92/790476/pasar-saham-dan-sun-melemah-mayoritas-indeks-reksa-dana-rontok,Negatif
17-01-2022,"Jokowi Ungkap Banyak Negara Kaget dengan Kasus Covid-19 RI, Kenapa?",https://kabar24.bisnis.com/read/20220117/15/1490133/jokowi-ungkap-banyak-negara-kaget-dengan-kasus-covid-19-ri-kenapa,Negatif
17-05-2022,"Jadi Tersangka, Ini Peran Lin Che Wei Dalam Kasus Mafia Minyak Goreng!",https://kabar24.bisnis.com/read/20220517/15/1534103/jadi-tersangka-ini-peran-lin-che-wei-dalam-kasus-mafia-minyak-goreng,Negatif
07-02-2023,"Korupsi di Pegadaian Kebayoran Baru, Kejari Jaksel: Selangkah Lagi Ada Tersangka",https://kabar24.bisnis.com/read/20230207/16/1625766/korupsi-di-pegadaian-kebayoran-baru-kejari-jaksel-selangkah-lagi-ada-tersangka,Negatif
19-03-2019,"Defisit APBN pada Februari 2019 Mencapai Rp54,61 Triliun",https://ekonomi.bisnis.com/read/20190319/10/901895/defisit-apbn-pada-februari-2019-mencapai-rp5461-triliun,Negatif
05-03-2022,Kemendag-Bareskrim Polri Setop Pelatihan PKB Ilegal PT Gamara di Bali,https://market.bisnis.com/read/20220305/94/1507152/kemendag-bareskrim-polri-setop-pelatihan-pkb-ilegal-pt-gamara-di-bali,Negatif
16-08-2021,"Pandemi Covid-19, Luhut: Dalam 100 Tahun Terakhir Belum Ada Kasus Separah Ini",https://kabar24.bisnis.com/read/20210816/15/1430570/pandemi-covid-19-luhut-dalam-100-tahun-terakhir-belum-ada-kasus-separah-ini,Negatif
01-08-2018,Pembantu Siksa Anak Majikannya hingga Tewas hanya Karena Dilarang Pacaran,https://www.bisnis.com/read/20180801/500/931426/pembantu-siksa-anak-majikannya-hingga-tewas-hanya-karena-dilarang-pacaran,Negatif
08-05-2021,"Jumlah Kendaraan Keluar Jakarta Turun 44,72 Persen di 4 Gerbang Tol",https://lifestyle.bisnis.com/read/20210508/361/1392132/jumlah-kendaraan-keluar-jakarta-turun-4472-persen-di-4-gerbang-tol,Negatif
24-10-2022,PDIP: Sanksi Berat Menanti Dewan Kolonel Loyalis Puan Maharani,https://kabar24.bisnis.com/read/20221024/15/1591018/pdip-sanksi-berat-menanti-dewan-kolonel-loyalis-puan-maharani,Negatif
28-12-2018,Kasus Pengaturan Skor: Komunitas Pecinta Bola Minta Rekening Wasit & Pemain Diperiksa,https://bola.bisnis.com/read/20181228/398/873733/kasus-pengaturan-skor-komunitas-pecinta-bola-minta-rekening-wasit-pemain-diperiksa,Negatif
25-10-2023,Jurus Jitu Polri Berantas Korupsi di Internal Kepolisian,https://kabar24.bisnis.com/read/20231025/16/1707973/jurus-jitu-polri-berantas-korupsi-di-internal-kepolisian,Negatif
08-09-2018,"WN Korea Selatan Terjangkit MERS, Kasus Pertama Sejak 2015",https://kabar24.bisnis.com/read/20180908/19/836533/wn-korea-selatan-terjangkit-mers-kasus-pertama-sejak-2015,Negatif
28-05-2021,"Penjualan Merek Mobil Jepang Meroket, Krisis Cip Mengintai",https://otomotif.bisnis.com/read/20210528/275/1399017/penjualan-merek-mobil-jepang-meroket-krisis-cip-mengintai,Negatif
29-03-2020,"Pesawatnya Dikabarkan Kecelakaan di Filipina, Ini Penjelasan Lion Air Group",https://ekonomi.bisnis.com/read/20200329/98/1219430/pesawatnya-dikabarkan-kecelakaan-di-filipina-ini-penjelasan-lion-air-group,Negatif
16-03-2023,"Kasus Robot Trading, Founder Wilayah RE Jadi Tersangka",https://surabaya.bisnis.com/read/20230316/531/1638199/kasus-robot-trading-founder-wilayah-re-jadi-tersangka,Negatif
02-11-2018,"Antisipasi 'Badai Musim Dingin', Pekan Depan KSSK Gelar Simulasi Krisis",https://ekonomi.bisnis.com/read/20181102/9/856081/antisipasi-badai-musim-dingin-pekan-depan-kssk-gelar-simulasi-krisis,Negatif
07-05-2020,"Hari Ke-9 PSBB Jatim, Kurva Kasus Corona Tidak Kunjung Turun",https://kabar24.bisnis.com/read/20200507/15/1237789/hari-ke-9-psbb-jatim-kurva-kasus-corona-tidak-kunjung-turun,Negatif
30-03-2021,"Moms, Lakukan Ini Agar Bangkit dari Situasi Krisis Mental",https://lifestyle.bisnis.com/read/20210330/236/1374715/moms-lakukan-ini-agar-bangkit-dari-situasi-krisis-mental,Negatif
13-01-2020,Legalitas OTT KPK terkait Kasus Komisioner KPU Wahyu Setiawan Dipertanyakan,https://kabar24.bisnis.com/read/20200113/16/1189820/legalitas-ott-kpk-terkait-kasus-komisioner-kpu-wahyu-setiawan-dipertanyakan,Negatif
10-11-2020,PP Properti (PPRO) Perpanjang Jatuh Tempo Surat Utang 1 Tahun,https://market.bisnis.com/read/20201110/192/1316088/pp-properti-ppro-perpanjang-jatuh-tempo-surat-utang-1-tahun,Negatif
07-03-2019,"3 Prajurit Tewas, KKSB 2 Kali Serang Pasukan TNI di Nduga",https://kabar24.bisnis.com/read/20190307/15/897275/3-prajurit-tewas-kksb-2-kali-serang-pasukan-tni-di-nduga,Negatif
27-06-2020,Bank BUMN Jerman Hadapi Kerugian 100 Juta Euro Akibat Skandal Wirecard,https://kabar24.bisnis.com/read/20200627/19/1258523/bank-bumn-jerman-hadapi-kerugian-100-juta-euro-akibat-skandal-wirecard-,Negatif
02-03-2021,"Reli Goyah, Mayoritas Bursa AS Melemah pada Awal Perdagangan",https://market.bisnis.com/read/20210302/7/1363004/reli-goyah-mayoritas-bursa-as-melemah-pada-awal-perdagangan,Negatif
15-06-2020,Intel Tiger Lake Bakal Proteksi Ancaman Malware,https://teknologi.bisnis.com/read/20200615/280/1253140/intel-tiger-lake-bakal-proteksi-ancaman-malware,Negatif
13-09-2021,"Meski Kasus Positif Turun, PTM di Kaltim Tunggu Aba-aba Gubernur",https://kalimantan.bisnis.com/read/20210913/407/1441806/meski-kasus-positif-turun-ptm-di-kaltim-tunggu-aba-aba-gubernur,Negatif
23-06-2023,OJK Perintahkan Pemegang Saham dan Direksi Kresna Life Ganti Rugi!,https://finansial.bisnis.com/read/20230623/215/1668558/ojk-perintahkan-pemegang-saham-dan-direksi-kresna-life-ganti-rugi,Negatif
07-08-2020,Korupsi Importasi Tekstil: Kejagung Periksa Direktur Lalu Lintas Perdagangan BP Batam,https://kabar24.bisnis.com/read/20200807/16/1276530/korupsi-importasi-tekstil-kejagung-periksa-direktur-lalu-lintas-perdagangan-bp-batam,Negatif
27-05-2021,KPK Ungkap Modus Korupsi Pengadaan Tanah di DKI,https://kabar24.bisnis.com/read/20210527/16/1398680/kpk-ungkap-modus-korupsi-pengadaan-tanah-di-dki,Negatif
06-02-2020,Kasus Pembobolan Rekening: Kontrol Internal Bank Jadi Kunci,https://finansial.bisnis.com/read/20200206/90/1198406/kasus-pembobolan-rekening-kontrol-internal-bank-jadi-kunci,Negatif
20-11-2020,Kredit Sulit Disetujui? Cek Bocoran Pefindo yang Harus Diperbaiki,https://finansial.bisnis.com/read/20201120/563/1320406/kredit-sulit-disetujui-cek-bocoran-pefindo-yang-harus-diperbaiki,Negatif
21-04-2018,PSM vs PS Tira 4-3 : Ini Yang Bikin PS Tira Gagal Raih Poin di Kandang PSM,https://www.bisnis.com/read/20180421/505/911934/psm-vs-ps-tira-4-3-ini-yang-bikin-ps-tira-gagal-raih-poin-di-kandang-psm-,Negatif
08-03-2019,"Mobil Listrik Hibrida Masih Terlalu Mahal, Ini Daftar Harganya",https://otomotif.bisnis.com/read/20190308/46/897594/mobil-listrik-hibrida-masih-terlalu-mahal-ini-daftar-harganya,Negatif
17-01-2022,"Dugaan Korupsi Satelit Kemenhan, Mahfud: Proses Hukum Sedang Berjalan",https://kabar24.bisnis.com/read/20220117/15/1490156/dugaan-korupsi-satelit-kemenhan-mahfud-proses-hukum-sedang-berjalan,Negatif
31-08-2022,Kejagung Periksa Dua Saksi Terkait Kasus Waskita Karya,https://kabar24.bisnis.com/read/20220831/16/1572920/kejagung-periksa-dua-saksi-terkait-kasus-waskita-karya,Negatif
09-06-2022,"Hasil Indonesia Masters 2022: Ahsan Cedera, The Daddies Gagal ke 8 Besar",https://sport.bisnis.com/read/20220609/59/1542013/hasil-indonesia-masters-2022-ahsan-cedera-the-daddies-gagal-ke-8-besar,Negatif
29-05-2020,"PSBB Diperpanjang, APPBI Khawatir Semakin Banyak Karyawan Mal yang Kena PHK",https://bandung.bisnis.com/read/20200529/550/1246442/psbb-diperpanjang-appbi-khawatir-semakin-banyak-karyawan-mal-yang-kena-phk,Negatif
24-12-2021,"Sebut Karantina Penting, Menkes: Bahaya Jika Terpapar Omicron dan Lolos",https://kabar24.bisnis.com/read/20211224/15/1481611/sebut-karantina-penting-menkes-bahaya-jika-terpapar-omicron-dan-lolos,Negatif
20-06-2021,"Ada Sentimen dari China, Bitcoin Kembali Anjlok di Akhir Pekan",https://market.bisnis.com/read/20210620/94/1407863/ada-sentimen-dari-china-bitcoin-kembali-anjlok-di-akhir-pekan,Negatif
24-02-2021,Ini Kesaksian Del Piero Soal Jalan Tempat Tiger Woods Kecelakaan,https://bola.bisnis.com/read/20210224/402/1360600/ini-kesaksian-del-piero-soal-jalan-tempat-tiger-woods-kecelakaan,Negatif
05-09-2023,"Balada Stok Beras di Indonesia: Harga Elit, Produksi Sulit",https://ekonomi.bisnis.com/read/20230905/12/1691941/balada-stok-beras-di-indonesia-harga-elit-produksi-sulit,Negatif
27-12-2021,"Kasus Phising Kredivo, Potret Rendahnya Cybersecurity Awareness di Indonesia",https://finansial.bisnis.com/read/20211227/563/1482368/kasus-phising-kredivo-potret-rendahnya-cybersecurity-awareness-di-indonesia,Negatif
12-11-2018,Pemerintah Australia Sebut Serangan 'Lone Wolf' Sulit Dicegah,https://kabar24.bisnis.com/read/20181112/19/859118/pemerintah-australia-sebut-serangan-lone-wolf-sulit-dicegah,Negatif
09-03-2018,"Ungkap Kasus Novel Baswedan, Komnas HAM Bentuk Tim Khusus",https://kabar24.bisnis.com/read/20180309/16/748192/ungkap-kasus-novel-baswedan-komnas-ham-bentuk-tim-khusus,Negatif
13-10-2020,"OJK Siapkan Aturan, Perusahaan Asuransi Umum Bisa Jual Unit-Linked Mulai 2021?",https://finansial.bisnis.com/read/20201013/215/1304580/ojk-siapkan-aturan-perusahaan-asuransi-umum-bisa-jual-unit-linked-mulai-2021,Negatif
02-01-2022,BBM Premium Batal Dihapus Setelah Jokowi Tetapkan Aturan Baru?,https://kabar24.bisnis.com/read/20220102/15/1484542/bbm-premium-batal-dihapus-setelah-jokowi-tetapkan-aturan-baru,Negatif
18-07-2020,"Oknum Pilot Pakai Narkoba, Garuda Indonesia Pastikan Sudah Lakukan PHK",https://ekonomi.bisnis.com/read/20200718/98/1267933/oknum-pilot-pakai-narkoba-garuda-indonesia-pastikan-sudah-lakukan-phk,Negatif
20-07-2022,"Diduga Terlibat Korupsi Kredit Macet Bank BTN Rp39,5 Miliar, Mujianto Resmi Ditahan",https://sumatra.bisnis.com/read/20220720/533/1557382/diduga-terlibat-korupsi-kredit-macet-bank-btn-rp395-miliar-mujianto-resmi-ditahan,Negatif
